cycle,time,voltage,soc,soh,r0,time_to_runaway,output_limit,status
99,1199.75,3.5343,0.6211,0.6114,0.121199,1172436.00,0.70,1
99,1209.11,3.5324,0.6185,0.6114,0.121313,1169103.88,0.70,1
99,1218.45,3.5304,0.6158,0.6114,0.121560,1165592.12,0.70,1
99,1227.84,3.5288,0.6131,0.6114,0.121643,1162390.12,0.70,1
99,1237.33,3.5267,0.6103,0.6114,0.121882,1158984.75,0.70,1
99,1246.70,3.5250,0.6077,0.6114,0.121942,1156806.50,0.70,1
99,1256.05,3.5232,0.6050,0.6114,0.122115,1153419.62,0.70,1
99,1265.41,3.5213,0.6024,0.6114,0.122196,1149731.38,0.70,1
99,1274.83,3.5193,0.5997,0.6114,0.122368,1146885.38,0.70,1
99,1284.17,3.5179,0.5970,0.6114,0.122395,1144051.12,0.70,1
99,1293.50,3.5160,0.5943,0.6114,0.122509,1141306.50,0.70,1
99,1302.91,3.5144,0.5916,0.6114,0.122605,1138212.38,0.70,1
99,1312.28,3.5125,0.5890,0.6114,0.122723,1134682.75,0.70,1
99,1321.64,3.5108,0.5863,0.6114,0.122764,1132029.62,0.70,1
99,1330.97,3.5091,0.5837,0.6114,0.122798,1129593.88,0.70,1
99,1340.33,3.5074,0.5810,0.6114,0.122859,1125648.62,0.70,1
99,1349.73,3.5058,0.5784,0.6114,0.122909,1123282.12,0.70,1
99,1359.14,3.5042,0.5758,0.6114,0.122883,1120469.62,0.70,1
99,1368.50,3.5025,0.5731,0.6114,0.122973,1117278.12,0.70,1
99,1377.84,3.5010,0.5705,0.6114,0.123003,1114927.12,0.70,1
99,1387.19,3.4991,0.5678,0.6114,0.123052,1111989.12,0.70,1
99,1396.59,3.4975,0.5652,0.6114,0.123035,1108709.88,0.70,1
99,1406.00,3.4959,0.5626,0.6114,0.123011,1106161.50,0.70,1
99,1415.36,3.4944,0.5600,0.6114,0.123036,1103042.50,0.70,1
99,1424.72,3.4929,0.5573,0.6114,0.123065,1099955.25,0.70,1
99,1434.09,3.4912,0.5547,0.6114,0.123028,1097550.25,0.70,1
99,1443.47,3.4896,0.5521,0.6114,0.123063,1094171.62,0.70,1
99,1452.80,3.4881,0.5495,0.6114,0.123085,1091134.12,0.70,1
99,1462.12,3.4866,0.5469,0.6114,0.122923,1088347.75,0.70,1
99,1471.52,3.4851,0.5443,0.6114,0.122957,1086231.50,0.70,1
99,1480.89,3.4835,0.5417,0.6114,0.122886,1082358.88,0.70,1
99,1490.20,3.4821,0.5391,0.6114,0.122896,1079817.38,0.70,1
99,1499.53,3.4806,0.5365,0.6114,0.122821,1077602.38,0.70,1
99,1508.91,3.4791,0.5340,0.6114,0.122709,1074699.00,0.70,1
99,1518.27,3.4777,0.5314,0.6114,0.122685,1072042.50,0.70,1
99,1527.64,3.4761,0.5288,0.6114,0.122607,1069157.75,0.70,1
99,1536.98,3.4747,0.5262,0.6114,0.122561,1066871.12,0.70,1
99,1546.36,3.4731,0.5236,0.6114,0.122554,1064229.62,0.70,1
99,1555.69,3.4717,0.5210,0.6114,0.122474,1060479.75,0.70,1
99,1565.03,3.4702,0.5184,0.6114,0.122366,1058316.38,0.70,1
99,1574.44,3.4688,0.5158,0.6114,0.122290,1055682.25,0.70,1
99,1583.83,3.4673,0.5132,0.6114,0.122215,1052807.25,0.70,1
99,1593.19,3.4659,0.5106,0.6114,0.122188,1049926.38,0.70,1
99,1602.53,3.4643,0.5080,0.6114,0.122141,1046767.62,0.70,1
99,1611.94,3.4629,0.5055,0.6114,0.122060,1043970.81,0.70,1
99,1621.27,3.4613,0.5029,0.6114,0.121978,1041691.94,0.70,1
99,1630.67,3.4598,0.5003,0.6114,0.121917,1039487.38,0.70,1
99,1640.03,3.4583,0.4976,0.6114,0.121980,1036751.44,0.70,1
99,1649.42,3.4571,0.4949,0.6114,0.121955,1033285.38,0.70,1
99,1658.80,3.4555,0.4924,0.6114,0.122146,1031515.44,0.70,1
99,1668.22,3.4539,0.4898,0.6114,0.122136,1028155.12,0.70,1
99,1677.66,3.4526,0.4871,0.6114,0.122184,1025714.88,0.70,1
99,1687.03,3.4511,0.4845,0.6114,0.122260,1022755.44,0.70,1
99,1696.39,3.4495,0.4819,0.6114,0.122370,1020271.62,0.70,1
99,1705.70,3.4481,0.4794,0.6114,0.122573,1018712.75,0.70,1
99,1715.08,3.4468,0.4767,0.6114,0.122668,1015122.75,0.70,1
99,1724.48,3.4452,0.4741,0.6114,0.122806,1013227.19,0.70,1
99,1733.86,3.4436,0.4715,0.6114,0.123040,1010327.00,0.70,1
99,1743.23,3.4423,0.4689,0.6114,0.123093,1007310.06,0.70,1
99,1752.61,3.4404,0.4663,0.6114,0.123371,1004871.38,0.70,1
99,1762.02,3.4389,0.4636,0.6114,0.123409,1001469.50,0.70,1
99,1771.42,3.4373,0.4610,0.6114,0.123707,998831.38,0.70,1
99,1780.78,3.4361,0.4584,0.6114,0.123816,995909.50,0.70,1
99,1790.14,3.4344,0.4558,0.6114,0.124034,993301.19,0.70,1
99,1799.48,3.4328,0.4531,0.6114,0.124200,991132.56,0.70,1
99,1808.83,3.4313,0.4505,0.6114,0.124399,988155.88,0.70,1
99,1818.22,3.4297,0.4479,0.6114,0.124488,985827.00,0.70,1
99,1827.55,3.4280,0.4452,0.6114,0.124793,982337.94,0.70,1
99,1836.91,3.4265,0.4426,0.6114,0.124957,980284.50,0.70,1
99,1846.28,3.4249,0.4400,0.6114,0.125222,977909.12,0.70,1
99,1855.59,3.4233,0.4373,0.6114,0.125492,974875.44,0.70,1
99,1864.95,3.4217,0.4347,0.6114,0.125627,973038.06,0.70,1
99,1874.27,3.4201,0.4321,0.6114,0.125723,969921.31,0.70,1
99,1883.64,3.4187,0.4294,0.6114,0.126039,967249.81,0.70,1
99,1893.14,3.4169,0.4267,0.6114,0.126258,964716.19,0.70,1
99,1902.52,3.4150,0.4240,0.6114,0.126560,962033.19,0.70,1
99,1911.88,3.4131,0.4213,0.6114,0.126850,959136.31,0.70,1
99,1921.25,3.4118,0.4187,0.6114,0.127082,956560.12,0.70,1
99,1930.64,3.4098,0.4160,0.6114,0.127416,953701.44,0.70,1
99,1939.98,3.4083,0.4133,0.6114,0.127650,951377.31,0.70,1
99,1949.34,3.4065,0.4107,0.6114,0.127925,948601.12,0.70,1
99,1958.70,3.4045,0.4080,0.6114,0.128267,945746.44,0.70,1
99,1968.03,3.4028,0.4053,0.6114,0.128543,943353.69,0.70,1
99,1977.44,3.4009,0.4026,0.6114,0.128885,940464.38,0.70,1
99,1986.80,3.3991,0.3999,0.6114,0.129235,937852.19,0.70,1
99,1996.20,3.3972,0.3977,0.6114,0.129515,935288.25,0.70,1
99,2005.59,3.3954,0.3951,0.6114,0.129935,932011.12,0.70,1
99,2014.97,3.3935,0.3925,0.6114,0.130496,929757.56,0.70,1
99,2024.33,3.3915,0.3898,0.6114,0.130746,927477.50,0.70,1
99,2033.72,3.3895,0.3872,0.6114,0.131099,924431.94,0.70,1
99,2043.08,3.3875,0.3845,0.6114,0.131557,921836.12,0.70,1
99,2052.48,3.3855,0.3819,0.6114,0.132051,919282.56,0.70,1
99,2061.91,3.3831,0.3791,0.6114,0.132612,916618.88,0.70,1
99,2071.30,3.3814,0.3765,0.6114,0.132897,913865.19,0.70,1
99,2080.64,3.3791,0.3738,0.6114,0.133467,911189.38,0.70,1
99,2090.08,3.3770,0.3711,0.6114,0.133842,908410.25,0.70,1
99,2099.48,3.3748,0.3684,0.6114,0.134411,905959.50,0.70,1
99,2108.84,3.3727,0.3657,0.6114,0.134829,903270.62,0.70,1
99,2118.20,3.3702,0.3630,0.6114,0.135495,900198.06,0.70,1
99,2127.59,3.3678,0.3603,0.6114,0.136097,897702.44,0.70,1
99,2136.95,3.3656,0.3576,0.6114,0.136586,895183.00,0.70,1
99,2146.33,3.3631,0.3549,0.6114,0.137193,891797.69,0.70,1
99,2155.73,3.3606,0.3521,0.6114,0.137873,889583.12,0.70,1
99,2165.06,3.3581,0.3494,0.6114,0.138448,886868.12,0.70,1
99,2174.47,3.3551,0.3467,0.6114,0.139233,884698.00,0.70,1
99,2183.86,3.3527,0.3440,0.6114,0.139826,881644.62,0.70,1
99,2193.25,3.3496,0.3412,0.6114,0.140642,878321.94,0.70,1
99,2202.58,3.3469,0.3385,0.6114,0.141354,875878.50,0.70,1
99,2211.92,3.3442,0.3357,0.6114,0.142070,873092.00,0.70,1
99,2221.39,3.3411,0.3329,0.6114,0.142856,870425.44,0.70,1
99,2230.72,3.3380,0.3301,0.6114,0.143719,867997.12,0.70,1
99,2240.06,3.3345,0.3273,0.6114,0.144634,864653.31,0.70,1
99,2249.50,3.3311,0.3245,0.6114,0.145617,861769.25,0.70,1
99,2258.88,3.3277,0.3216,0.6114,0.146553,859183.19,0.70,1
99,2268.19,3.3242,0.3189,0.6114,0.147522,856330.38,0.70,1
99,2277.59,3.3201,0.3160,0.6114,0.148677,852805.12,0.70,1
99,2286.95,3.3161,0.3131,0.6114,0.149826,850116.00,0.70,1
99,2296.38,3.3120,0.3103,0.6114,0.150996,847144.56,0.70,1
99,2305.76,3.3075,0.3073,0.6114,0.152305,844041.81,0.70,1
99,2315.11,3.3031,0.3045,0.6114,0.153557,840955.06,0.70,1
99,2324.48,3.2981,0.3015,0.6114,0.155003,837860.50,0.70,1
99,2333.78,3.2929,0.2986,0.6114,0.156460,835658.25,0.70,1
99,2343.16,3.2878,0.2859,0.6114,0.156197,832332.31,0.70,1
99,2352.50,3.2823,0.2818,0.6114,0.157308,829482.88,0.70,1
99,2361.91,3.2763,0.2779,0.6114,0.158649,826408.31,0.70,1
99,2371.28,3.2702,0.2741,0.6114,0.160021,823902.75,0.70,1
99,2380.64,3.2635,0.2703,0.6114,0.161539,820706.31,0.70,1
99,2390.01,3.2566,0.2662,0.6114,0.163122,818182.12,0.70,1
99,2399.41,3.2496,0.2624,0.6114,0.164732,814756.00,0.70,1
99,2408.75,3.2420,0.2585,0.6114,0.166512,811754.56,0.70,1
99,2418.09,3.2342,0.2543,0.6114,0.168334,808313.75,0.70,1
99,2427.48,3.2259,0.2503,0.6114,0.170350,804643.19,0.70,1
99,2436.86,3.2168,0.2460,0.6114,0.172556,801191.12,0.70,1
99,2446.23,3.2078,0.2418,0.6114,0.174788,798411.44,0.70,1
99,2455.59,3.1982,0.2376,0.6114,0.177206,795266.69,0.70,1
99,2464.94,3.1877,0.2332,0.6114,0.179869,791345.88,0.70,1
99,2474.33,3.1772,0.2288,0.6114,0.182558,788086.00,0.70,1
99,2483.70,3.1660,0.2243,0.6114,0.185450,785007.19,0.70,1
99,2493.06,3.1539,0.2196,0.6114,0.188539,781982.00,0.70,1
99,2502.41,3.1417,0.2151,0.6114,0.191860,777640.12,0.70,1
99,2511.84,3.1283,0.2103,0.6114,0.195431,773528.50,0.70,1
99,2521.17,3.1146,0.2053,0.6114,0.199098,769992.12,0.70,1
99,2530.55,3.1002,0.2002,0.6114,0.202986,765593.75,0.70,1
99,2539.91,3.0844,0.1959,0.6114,0.206023,761990.44,0.70,1
99,2549.25,3.0683,0.1895,0.6114,0.205201,758065.62,0.70,1
99,2558.66,3.0515,0.1849,0.6114,0.206569,753979.62,0.70,1
99,2568.01,3.0332,0.1799,0.6114,0.208071,749556.81,0.70,1
99,2577.42,3.0145,0.1749,0.6114,0.209556,745147.00,0.70,1
99,2586.78,2.9948,0.1698,0.6114,0.211131,740905.94,0.70,1
99,2596.17,2.9742,0.1644,0.6114,0.212641,736142.38,0.70,1
99,2605.53,2.9527,0.1590,0.6114,0.214281,730910.06,0.70,1
99,2615.03,2.9297,0.1533,0.6114,0.216011,725699.75,0.70,1
99,2624.58,2.9048,0.1472,0.6114,0.217787,720213.06,0.70,1
99,2634.12,2.8765,0.1405,0.6114,0.219842,713928.56,0.70,1
99,2643.73,2.8437,0.1330,0.6114,0.222245,709379.75,0.70,1
99,2653.25,2.8047,0.1246,0.6114,0.225316,703817.75,0.70,1
99,2662.80,2.7571,0.1144,0.6114,0.228803,697496.19,0.70,1
99,2672.34,2.6982,0.1021,0.6114,0.233047,691416.25,0.70,1
99,2682.01,3.0447,0.0920,0.6114,0.163593,686249.62,0.70,1
99,2691.66,3.1257,0.1143,0.6114,0.158794,685842.25,0.70,1
99,2701.28,3.1837,0.1161,0.6114,0.162622,687515.62,0.70,1
99,2710.92,3.2285,0.1233,0.6114,0.162260,692188.94,0.70,1
99,2720.56,3.2637,0.1290,0.6114,0.161906,697008.38,0.70,1
99,2730.22,3.2932,0.1338,0.6114,0.161636,702385.00,0.70,1
99,2739.83,3.3187,0.1380,0.6114,0.161402,708734.00,0.70,1
99,2749.50,3.3406,0.1417,0.6114,0.161172,715278.31,0.70,1
99,2759.12,3.3599,0.1449,0.6114,0.160992,722447.88,0.70,1
99,2768.78,3.3769,0.1476,0.6114,0.160874,729081.38,0.70,1
99,2778.42,3.3921,0.1501,0.6114,0.160764,736331.94,0.70,1
99,2788.09,3.4060,0.1525,0.6114,0.160653,743268.88,0.70,1
99,2797.69,3.4184,0.1547,0.6114,0.160519,751212.06,0.70,1
99,2807.36,3.4297,0.1567,0.6114,0.160435,759031.88,0.70,1
99,2817.01,3.4403,0.1585,0.6114,0.160364,766668.31,0.70,1
99,2826.66,3.4503,0.1602,0.6114,0.160307,774619.56,0.70,1
99,2836.30,3.4593,0.1618,0.6114,0.160240,782247.38,0.70,1
99,2845.95,3.4678,0.1633,0.6114,0.160191,790196.19,0.70,1
99,2855.59,3.4756,0.1648,0.6114,0.160136,798038.50,0.70,1
99,2865.38,3.4831,0.1663,0.6114,0.160061,806063.12,0.70,1
99,2875.00,3.4900,0.1675,0.6114,0.160036,814053.75,0.70,1
99,2884.70,3.4968,0.1688,0.6114,0.159982,822722.88,0.70,1
99,2894.51,3.5031,0.1701,0.6114,0.159937,830447.94,0.70,1
99,2904.31,3.5089,0.1712,0.6114,0.159897,838731.56,0.70,1
99,2914.08,3.5149,0.1724,0.6114,0.159857,846560.25,0.70,1
99,2923.88,3.5200,0.1734,0.6114,0.159839,854520.69,0.70,1
99,2933.64,3.5251,0.1746,0.6114,0.159781,862149.88,0.70,1
99,2943.44,3.5299,0.1756,0.6114,0.159760,871202.00,0.70,1
99,2953.25,3.5347,0.1765,0.6114,0.159751,879308.94,0.70,1
99,2963.03,3.5390,0.1775,0.6114,0.159698,886871.94,0.70,1
99,2972.81,3.5432,0.1784,0.6114,0.159683,894903.00,0.70,1
99,2982.66,3.5472,0.1792,0.6114,0.159673,903065.19,0.70,1
99,2992.41,3.5511,0.1802,0.6114,0.159618,910893.81,0.70,1
99,3002.25,3.5549,0.1810,0.6114,0.159618,919074.19,0.70,1
99,3012.00,3.5586,0.1818,0.6114,0.159598,926384.06,0.70,1
99,3021.75,3.5620,0.1826,0.6114,0.159588,933656.00,0.70,1
100,0.00,4.1974,1.0000,0.6005,0.102240,1903781.75,0.70,1
100,9.36,4.1968,1.0000,0.6005,0.102239,1904208.38,0.70,1
100,19.53,3.9906,0.9975,0.6005,0.096876,1900591.50,0.70,1
100,28.97,3.9713,0.9890,0.6005,0.090846,1892562.12,0.70,1
100,38.38,3.9559,1.0000,0.6005,0.063069,1880268.88,0.70,1
100,47.69,3.9433,0.9327,0.6005,0.094654,1867902.50,0.70,1
100,57.01,3.9320,0.9404,0.6005,0.097620,1853636.25,0.70,1
100,66.34,3.9220,0.9367,0.6005,0.100340,1840514.25,0.70,1
100,75.73,3.9129,0.9347,0.6005,0.100650,1827614.00,0.70,1
100,85.09,3.9046,0.9332,0.6005,0.099868,1813676.12,0.70,1
100,94.47,3.8969,0.9314,0.6005,0.099210,1800874.62,0.70,1
100,103.83,3.8898,0.9289,0.6005,0.099112,1786918.75,0.70,1
100,113.19,3.8830,0.9260,0.6005,0.099395,1772611.25,0.70,1
100,122.55,3.8768,0.9229,0.6005,0.099878,1759260.38,0.70,1
100,131.88,3.8711,0.9197,0.6005,0.100398,1746902.62,0.70,1
100,141.26,3.8655,0.9165,0.6005,0.100929,1733332.00,0.70,1
100,150.58,3.8602,0.9134,0.6005,0.101404,1719886.00,0.70,1
100,159.94,3.8554,0.9105,0.6005,0.101772,1707736.38,0.70,1
100,169.36,3.8506,0.9075,0.6005,0.102089,1695203.25,0.70,1
100,178.75,3.8458,0.9045,0.6005,0.102409,1682672.50,0.70,1
100,188.14,3.8415,0.9017,0.6005,0.102623,1670367.88,0.70,1
100,197.53,3.8372,0.8989,0.6005,0.102842,1657618.88,0.70,1
100,206.89,3.8335,0.8978,0.6005,0.102589,1646125.12,0.70,1
100,216.23,3.8296,0.8958,0.6005,0.102642,1634072.00,0.70,1
100,225.56,3.8258,0.8934,0.6005,0.102845,1622911.88,0.70,1
100,234.94,3.8222,0.8909,0.6005,0.103139,1610448.00,0.70,1
100,244.33,3.8188,0.8882,0.6005,0.103364,1598595.00,0.70,1
100,253.67,3.8154,0.8854,0.6005,0.103725,1587213.38,0.70,1
100,263.06,3.8120,0.8827,0.6005,0.104042,1576863.00,0.70,1
100,272.42,3.8087,0.8799,0.6005,0.104402,1565221.25,0.70,1
100,281.81,3.8053,0.8771,0.6005,0.104753,1554026.88,0.70,1
100,291.14,3.8022,0.8743,0.6005,0.105073,1543769.00,0.70,1
100,300.48,3.7988,0.8715,0.6005,0.105420,1533655.00,0.70,1
100,309.88,3.7958,0.8686,0.6005,0.105730,1522924.50,0.70,1
100,319.23,3.7923,0.8658,0.6005,0.106098,1512753.50,0.70,1
100,328.62,3.7891,0.8630,0.6005,0.106418,1502372.25,0.70,1
100,338.02,3.7856,0.8601,0.6005,0.106778,1492176.25,0.70,1
100,347.39,3.7823,0.8573,0.6005,0.107104,1482764.62,0.70,1
100,356.75,3.7788,0.8544,0.6005,0.107527,1473653.88,0.70,1
100,366.09,3.7756,0.8516,0.6005,0.107843,1462955.00,0.70,1
100,375.48,3.7720,0.8487,0.6005,0.108264,1453311.62,0.70,1
100,384.83,3.7688,0.8459,0.6005,0.108590,1445145.12,0.70,1
100,394.22,3.7651,0.8430,0.6005,0.109009,1436810.75,0.70,1
100,403.56,3.7613,0.8401,0.6005,0.109454,1427679.75,0.70,1
100,412.91,3.7580,0.8372,0.6005,0.109843,1418333.62,0.70,1
100,422.30,3.7543,0.8343,0.6005,0.110277,1410457.62,0.70,1
100,431.64,3.7508,0.8314,0.6005,0.110738,1401724.00,0.70,1
100,441.06,3.7471,0.8285,0.6005,0.111168,1394025.25,0.70,1
100,450.39,3.7437,0.8256,0.6005,0.111602,1385927.25,0.70,1
100,459.81,3.7400,0.8226,0.6005,0.112079,1378265.12,0.70,1
100,469.14,3.7367,0.8198,0.6005,0.112487,1371126.38,0.70,1
100,478.50,3.7333,0.8169,0.6005,0.112859,1364274.50,0.70,1
100,487.92,3.7296,0.8140,0.6005,0.113308,1357187.50,0.70,1
100,497.27,3.7259,0.8111,0.6005,0.113764,1351778.62,0.70,1
100,506.64,3.7227,0.8082,0.6005,0.114212,1345700.75,0.70,1
100,516.00,3.7191,0.8053,0.6005,0.114590,1340186.62,0.70,1
100,525.34,3.7159,0.8025,0.6005,0.114970,1335166.50,0.70,1
100,534.75,3.7125,0.7996,0.6005,0.115387,1331202.88,0.70,1
100,544.08,3.7093,0.7977,0.6005,0.115776,1326147.88,0.70,1
100,553.48,3.7061,0.7952,0.6005,0.116229,1322687.88,0.70,1
100,562.83,3.7029,0.7926,0.6005,0.116652,1319282.00,0.70,1
100,572.23,3.6997,0.7899,0.6005,0.117132,1316547.75,0.70,1
100,581.59,3.6967,0.7872,0.6005,0.117544,1313212.75,0.70,1
100,590.95,3.6935,0.7844,0.6005,0.117929,1310818.62,0.70,1
100,600.36,3.6904,0.7816,0.6005,0.118371,1307944.50,0.70,1
100,609.70,3.6872,0.7788,0.6005,0.118865,1305517.62,0.70,1
100,619.05,3.6841,0.7760,0.6005,0.119281,1304181.75,0.70,1
100,628.41,3.6812,0.7732,0.6005,0.119697,1301664.88,0.70,1
100,637.77,3.6783,0.7704,0.6005,0.120037,1300164.38,0.70,1
100,647.12,3.6753,0.7676,0.6005,0.120427,1298578.62,0.70,1
100,656.53,3.6723,0.7648,0.6005,0.120859,1297823.88,0.70,1
100,665.92,3.6693,0.7619,0.6005,0.121286,1296421.62,0.70,1
100,675.31,3.6665,0.7591,0.6005,0.121648,1294746.75,0.70,1
100,684.69,3.6636,0.7563,0.6005,0.122003,1293685.75,0.70,1
100,694.05,3.6608,0.7535,0.6005,0.122327,1291388.62,0.70,1
100,703.44,3.6579,0.7506,0.6005,0.122750,1290711.88,0.70,1
100,712.78,3.6551,0.7478,0.6005,0.123104,1288837.75,0.70,1
100,722.09,3.6524,0.7451,0.6005,0.123329,1287941.38,0.70,1
100,731.47,3.6497,0.7423,0.6005,0.123628,1286952.12,0.70,1
100,740.86,3.6468,0.7395,0.6005,0.123959,1284654.62,0.70,1
100,750.23,3.6440,0.7367,0.6005,0.124296,1283626.25,0.70,1
100,759.58,3.6412,0.7339,0.6005,0.124614,1281723.38,0.70,1
100,768.92,3.6386,0.7311,0.6005,0.124954,1280211.38,0.70,1
100,778.30,3.6359,0.7283,0.6005,0.125255,1278311.00,0.70,1
100,787.70,3.6332,0.7255,0.6005,0.125561,1277251.12,0.70,1
100,797.08,3.6307,0.7228,0.6005,0.125818,1276258.12,0.70,1
100,806.45,3.6279,0.7200,0.6005,0.126105,1273576.38,0.70,1
100,815.83,3.6253,0.7172,0.6005,0.126368,1271396.88,0.70,1
100,825.17,3.6226,0.7145,0.6005,0.126661,1269081.12,0.70,1
100,834.53,3.6201,0.7118,0.6005,0.126865,1266883.12,0.70,1
100,843.89,3.6173,0.7090,0.6005,0.127161,1264758.62,0.70,1
100,853.30,3.6150,0.7063,0.6005,0.127323,1262245.50,0.70,1
100,862.64,3.6124,0.7035,0.6005,0.127613,1259804.25,0.70,1
100,872.00,3.6099,0.7008,0.6005,0.127818,1257183.38,0.70,1
100,881.31,3.6074,0.6980,0.6005,0.128058,1254924.50,0.70,1
100,890.69,3.6047,0.6966,0.6005,0.128528,1251688.00,0.70,1
100,900.05,3.6024,0.6942,0.6005,0.128850,1248907.38,0.70,1
100,909.44,3.5999,0.6917,0.6005,0.129162,1245862.25,0.70,1
100,918.88,3.5974,0.6891,0.6005,0.129465,1242532.62,0.70,1
100,928.25,3.5950,0.6865,0.6005,0.129786,1240035.25,0.70,1
100,937.58,3.5924,0.6839,0.6005,0.130149,1237457.50,0.70,1
100,946.95,3.5902,0.6812,0.6005,0.130457,1234016.50,0.70,1
100,956.31,3.5878,0.6785,0.6005,0.130779,1230986.25,0.70,1
100,965.70,3.5856,0.6758,0.6005,0.131087,1227614.38,0.70,1
100,975.08,3.5830,0.6731,0.6005,0.131448,1224796.25,0.70,1
100,984.44,3.5807,0.6703,0.6005,0.131845,1221320.38,0.70,1
100,993.80,3.5786,0.6677,0.6005,0.132058,1218021.38,0.70,1
100,1003.16,3.5762,0.6649,0.6005,0.132338,1214541.62,0.70,1
100,1012.47,3.5742,0.6622,0.6005,0.132601,1211039.25,0.70,1
100,1021.88,3.5718,0.6595,0.6005,0.132952,1208955.12,0.70,1
100,1031.30,3.5694,0.6567,0.6005,0.133302,1205216.00,0.70,1
100,1040.69,3.5674,0.6540,0.6005,0.133475,1201786.25,0.70,1
100,1050.00,3.5651,0.6513,0.6005,0.133709,1198405.12,0.70,1
100,1059.38,3.5631,0.6485,0.6005,0.134035,1195430.25,0.70,1
100,1068.70,3.5606,0.6458,0.6005,0.134302,1191496.50,0.70,1
100,1078.12,3.5585,0.6431,0.6005,0.134561,1187781.62,0.70,1
100,1087.45,3.5565,0.6404,0.6005,0.134783,1184862.38,0.70,1
100,1096.84,3.5543,0.6376,0.6005,0.135052,1181788.00,0.70,1
100,1106.20,3.5523,0.6349,0.6005,0.135273,1178375.38,0.70,1
100,1115.61,3.5501,0.6322,0.6005,0.135479,1175275.00,0.70,1
100,1125.00,3.5481,0.6295,0.6005,0.135757,1171840.88,0.70,1
100,1134.34,3.5460,0.6268,0.6005,0.135912,1168586.25,0.70,1
100,1143.66,3.5439,0.6241,0.6005,0.136186,1165294.00,0.70,1
100,1153.03,3.5421,0.6214,0.6005,0.136326,1161959.88,0.70,1
100,1162.41,3.5401,0.6187,0.6005,0.136473,1158557.88,0.70,1
100,1171.78,3.5380,0.6160,0.6005,0.136659,1155754.38,0.70,1
100,1181.17,3.5360,0.6133,0.6005,0.136861,1152592.62,0.70,1
100,1190.53,3.5342,0.6106,0.6005,0.137031,1149676.25,0.70,1
100,1199.88,3.5322,0.6079,0.6005,0.137131,1146248.75,0.70,1
100,1209.27,3.5303,0.6052,0.6005,0.137317,1143265.75,0.70,1
100,1218.62,3.5285,0.6025,0.6005,0.137474,1140668.62,0.70,1
100,1228.02,3.5267,0.5999,0.6005,0.137574,1137064.25,0.70,1
100,1237.34,3.5248,0.5971,0.6005,0.137640,1133804.25,0.70,1
100,1246.70,3.5230,0.5944,0.6005,0.137770,1130685.12,0.70,1
100,1256.08,3.5211,0.5917,0.6005,0.137828,1127245.38,0.70,1
100,1265.39,3.5195,0.5891,0.6005,0.137879,1123936.38,0.70,1
100,1274.75,3.5175,0.5864,0.6005,0.137944,1120696.75,0.70,1
100,1284.19,3.5157,0.5838,0.6005,0.138012,1118319.25,0.70,1
100,1293.50,3.5138,0.5811,0.6005,0.138132,1115274.50,0.70,1
100,1302.95,3.5122,0.5785,0.6005,0.138121,1112704.62,0.70,1
100,1312.34,3.5103,0.5758,0.6005,0.138142,1109857.12,0.70,1
100,1321.73,3.5087,0.5731,0.6005,0.138265,1107008.38,0.70,1
100,1331.06,3.5070,0.5705,0.6005,0.138268,1104065.88,0.70,1
100,1340.44,3.5056,0.5680,0.6005,0.138178,1100681.75,0.70,1
100,1349.77,3.5036,0.5653,0.6005,0.138229,1097860.88,0.70,1
100,1359.17,3.5020,0.5627,0.6005,0.138251,1094761.00,0.70,1
100,1368.52,3.5003,0.5601,0.6005,0.138239,1091967.38,0.70,1
100,1377.91,3.4986,0.5575,0.6005,0.138199,1088570.50,0.70,1
100,1387.28,3.4972,0.5549,0.6005,0.138057,1085755.50,0.70,1
100,1396.66,3.4956,0.5522,0.6005,0.138120,1083115.12,0.70,1
100,1405.98,3.4938,0.5497,0.6005,0.138089,1081167.62,0.70,1
100,1415.36,3.4923,0.5471,0.6005,0.137936,1077335.50,0.70,1
100,1424.73,3.4906,0.5444,0.6005,0.138025,1074553.62,0.70,1
100,1434.11,3.4891,0.5418,0.6005,0.137952,1071353.88,0.70,1
100,1443.50,3.4877,0.5393,0.6005,0.137837,1069566.12,0.70,1
100,1452.91,3.4861,0.5366,0.6005,0.137868,1066391.12,0.70,1
100,1462.25,3.4847,0.5340,0.6005,0.137770,1063414.38,0.70,1
100,1471.61,3.4831,0.5314,0.6005,0.137761,1060718.88,0.70,1
100,1480.95,3.4815,0.5289,0.6005,0.137602,1057826.38,0.70,1
100,1490.33,3.4802,0.5263,0.6005,0.137629,1054891.50,0.70,1
100,1499.72,3.4784,0.5237,0.6005,0.137332,1052572.75,0.70,1
100,1509.11,3.4768,0.5211,0.6005,0.137348,1049612.25,0.70,1
100,1518.47,3.4754,0.5185,0.6005,0.137282,1046863.81,0.70,1
100,1527.83,3.4741,0.5159,0.6005,0.137223,1043979.00,0.70,1
100,1537.20,3.4723,0.5133,0.6005,0.137152,1041245.25,0.70,1
100,1546.58,3.4710,0.5108,0.6005,0.137004,1038665.19,0.70,1
100,1555.92,3.4695,0.5082,0.6005,0.137006,1036338.50,0.70,1
100,1565.28,3.4680,0.5055,0.6005,0.137072,1033677.88,0.70,1
100,1574.70,3.4665,0.5029,0.6005,0.137030,1031631.94,0.70,1
100,1584.17,3.4650,0.5003,0.6005,0.136844,1028290.69,0.70,1
