cycle,time,soc_true,soc_coulomb,soc_ekf
93,1237.36,0.5504,0.6568,0.6128
93,1246.73,0.5470,0.6541,0.6101
93,1256.08,0.5436,0.6515,0.6074
93,1265.44,0.5401,0.6489,0.6047
93,1274.80,0.5367,0.6463,0.6021
93,1284.16,0.5333,0.6437,0.5994
93,1293.53,0.5299,0.6411,0.5967
93,1302.88,0.5264,0.6385,0.5941
93,1312.27,0.5230,0.6358,0.5914
93,1321.66,0.5196,0.6332,0.5887
93,1331.06,0.5161,0.6306,0.5860
93,1340.38,0.5127,0.6280,0.5834
93,1349.73,0.5093,0.6253,0.5808
93,1359.12,0.5058,0.6227,0.5781
93,1368.47,0.5024,0.6201,0.5755
93,1377.80,0.4990,0.6175,0.5729
93,1387.20,0.4956,0.6149,0.5702
93,1396.58,0.4921,0.6123,0.5676
93,1405.97,0.4887,0.6096,0.5650
93,1415.36,0.4852,0.6070,0.5624
93,1424.72,0.4818,0.6044,0.5597
93,1434.06,0.4784,0.6018,0.5572
93,1443.44,0.4750,0.5992,0.5545
93,1452.80,0.4715,0.5965,0.5519
93,1462.16,0.4681,0.5939,0.5493
93,1471.52,0.4647,0.5913,0.5467
93,1480.89,0.4613,0.5887,0.5441
93,1490.28,0.4578,0.5861,0.5415
93,1499.64,0.4544,0.5834,0.5390
93,1509.00,0.4510,0.5808,0.5364
93,1518.33,0.4476,0.5782,0.5338
93,1527.73,0.4441,0.5756,0.5312
93,1537.09,0.4407,0.5730,0.5286
93,1546.45,0.4373,0.5704,0.5261
93,1555.84,0.4338,0.5677,0.5235
93,1565.19,0.4304,0.5651,0.5209
93,1574.55,0.4270,0.5625,0.5183
93,1583.95,0.4235,0.5599,0.5157
93,1593.34,0.4201,0.5573,0.5131
93,1602.70,0.4167,0.5546,0.5106
93,1612.06,0.4132,0.5520,0.5080
93,1621.42,0.4098,0.5494,0.5054
93,1630.80,0.4064,0.5468,0.5029
93,1640.16,0.4030,0.5442,0.5003
93,1649.50,0.3995,0.5416,0.4977
93,1658.88,0.3961,0.5389,0.4954
93,1668.28,0.3927,0.5363,0.4929
93,1677.61,0.3892,0.5337,0.4903
93,1687.00,0.3858,0.5311,0.4877
93,1696.36,0.3824,0.5285,0.4851
93,1705.73,0.3789,0.5258,0.4825
93,1715.12,0.3755,0.5232,0.4799
93,1724.52,0.3721,0.5206,0.4773
93,1733.88,0.3686,0.5180,0.4747
93,1743.20,0.3652,0.5154,0.4721
93,1752.58,0.3618,0.5127,0.4694
93,1761.94,0.3584,0.5101,0.4668
93,1771.30,0.3549,0.5075,0.4642
93,1780.62,0.3515,0.5049,0.4616
93,1789.94,0.3481,0.5023,0.4590
93,1799.27,0.3447,0.4997,0.4564
93,1808.62,0.3413,0.4971,0.4538
93,1818.00,0.3378,0.4945,0.4511
93,1827.36,0.3344,0.4918,0.4485
93,1836.72,0.3310,0.4892,0.4459
93,1846.09,0.3276,0.4866,0.4432
93,1855.47,0.3241,0.4840,0.4406
93,1864.84,0.3207,0.4814,0.4379
93,1874.23,0.3173,0.4787,0.4353
93,1883.59,0.3138,0.4761,0.4326
93,1892.98,0.3104,0.4735,0.4300
93,1902.31,0.3070,0.4709,0.4273
93,1911.62,0.3036,0.4683,0.4247
93,1921.05,0.3001,0.4657,0.4220
93,1930.41,0.2967,0.4630,0.4193
93,1939.78,0.2933,0.4604,0.4167
93,1949.14,0.2898,0.4578,0.4140
93,1958.55,0.2864,0.4552,0.4113
93,1967.84,0.2830,0.4526,0.4087
93,1977.22,0.2796,0.4500,0.4060
93,1986.59,0.2761,0.4473,0.4033
93,1995.97,0.2727,0.4447,0.4007
93,2005.39,0.2692,0.4421,0.3979
93,2014.75,0.2658,0.4395,0.3958
93,2024.09,0.2624,0.4369,0.3932
93,2033.45,0.2590,0.4342,0.3906
93,2042.80,0.2556,0.4316,0.3880
93,2052.22,0.2521,0.4290,0.3853
93,2061.58,0.2487,0.4264,0.3827
93,2070.95,0.2452,0.4238,0.3800
93,2080.28,0.2418,0.4212,0.3774
93,2089.66,0.2384,0.4185,0.3747
93,2099.08,0.2349,0.4159,0.3720
93,2108.44,0.2315,0.4133,0.3694
93,2117.78,0.2281,0.4107,0.3667
93,2127.14,0.2247,0.4081,0.3640
93,2136.51,0.2212,0.4054,0.3613
93,2145.88,0.2178,0.4028,0.3586
93,2155.23,0.2144,0.4002,0.3559
93,2164.58,0.2110,0.3976,0.3532
93,2173.95,0.2075,0.3950,0.3505
93,2183.34,0.2041,0.3924,0.3478
93,2192.69,0.2007,0.3897,0.3451
93,2202.09,0.1972,0.3871,0.3423
93,2211.45,0.1938,0.3845,0.3396
93,2220.76,0.1904,0.3819,0.3369
93,2230.11,0.1870,0.3793,0.3342
93,2239.55,0.1835,0.3766,0.3314
93,2248.92,0.1801,0.3740,0.3287
93,2258.25,0.1767,0.3714,0.3259
93,2267.61,0.1732,0.3688,0.3231
93,2277.05,0.1698,0.3661,0.3203
93,2286.39,0.1664,0.3635,0.3175
93,2295.75,0.1629,0.3609,0.3147
93,2305.08,0.1595,0.3583,0.3120
93,2314.50,0.1561,0.3557,0.3091
93,2323.88,0.1526,0.3531,0.3063
93,2333.23,0.1492,0.3504,0.3035
93,2342.62,0.1458,0.3478,0.3007
93,2352.00,0.1423,0.3452,0.2978
93,2361.31,0.1389,0.3426,0.2876
93,2370.67,0.1355,0.3400,0.2837
93,2380.08,0.1321,0.3374,0.2801
93,2389.41,0.1287,0.3348,0.2767
93,2398.76,0.1252,0.3321,0.2732
93,2408.16,0.1218,0.3295,0.2695
93,2417.48,0.1184,0.3269,0.2660
93,2426.81,0.1150,0.3243,0.2623
93,2436.17,0.1115,0.3217,0.2587
93,2445.51,0.1081,0.3191,0.2549
93,2454.91,0.1047,0.3165,0.2513
93,2464.26,0.1013,0.3138,0.2475
93,2473.64,0.0978,0.3112,0.2436
93,2482.98,0.0944,0.3086,0.2398
93,2492.38,0.0910,0.3060,0.2358
93,2501.73,0.0875,0.3034,0.2316
93,2511.08,0.0841,0.3008,0.2277
93,2520.45,0.0807,0.2981,0.2234
93,2529.83,0.0773,0.2955,0.2192
93,2539.16,0.0739,0.2929,0.2150
93,2548.50,0.0704,0.2903,0.2106
93,2557.84,0.0670,0.2877,0.2062
93,2567.19,0.0636,0.2851,0.2015
93,2576.61,0.0601,0.2824,0.1972
93,2585.95,0.0567,0.2798,0.1920
93,2595.36,0.0533,0.2772,0.1878
93,2604.70,0.0499,0.2746,0.1834
93,2614.09,0.0464,0.2720,0.1788
93,2623.45,0.0430,0.2694,0.1742
93,2632.81,0.0396,0.2667,0.1694
93,2642.25,0.0361,0.2641,0.1643
93,2651.59,0.0327,0.2615,0.1591
93,2660.95,0.0293,0.2589,0.1536
93,2670.31,0.0258,0.2563,0.1480
93,2679.70,0.0224,0.2536,0.1419
93,2689.01,0.0190,0.2510,0.1359
93,2698.47,0.0155,0.2484,0.1291
93,2707.97,0.0121,0.2457,0.1216
93,2717.42,0.0086,0.2431,0.1131
93,2726.94,0.0051,0.2404,0.1028
93,2736.48,0.0016,0.2378,0.0907
93,2745.98,0.0000,0.2351,0.0721
93,2755.69,0.0000,0.2351,0.0671
93,2765.30,0.0000,0.2351,0.0804
93,2774.98,0.0000,0.2351,0.0906
93,2784.62,0.0000,0.2351,0.0984
93,2794.28,0.0000,0.2351,0.1044
93,2803.92,0.0000,0.2351,0.1056
93,2813.53,0.0000,0.2351,0.1105
93,2823.16,0.0000,0.2351,0.1151
93,2832.84,0.0000,0.2351,0.1191
93,2842.45,0.0000,0.2351,0.1228
93,2852.09,0.0000,0.2351,0.1262
93,2861.76,0.0000,0.2351,0.1294
93,2871.44,0.0000,0.2351,0.1322
93,2881.05,0.0000,0.2351,0.1348
93,2890.70,0.0000,0.2351,0.1376
93,2900.28,0.0000,0.2351,0.1399
93,2909.94,0.0000,0.2351,0.1421
93,2919.51,0.0000,0.2351,0.1444
93,2929.17,0.0000,0.2351,0.1463
93,2938.80,0.0000,0.2350,0.1483
93,2948.56,0.0000,0.2350,0.1501
93,2958.38,0.0000,0.2350,0.1520
93,2968.20,0.0000,0.2350,0.1537
93,2978.01,0.0000,0.2350,0.1555
93,2987.89,0.0000,0.2350,0.1571
93,2997.72,0.0000,0.2350,0.1586
93,3007.47,0.0000,0.2350,0.1601
93,3017.22,0.0000,0.2350,0.1616
93,3027.05,0.0000,0.2350,0.1630
93,3036.83,0.0000,0.2350,0.1644
93,3046.62,0.0000,0.2350,0.1657
93,3056.44,0.0000,0.2350,0.1671
94,0.00,1.0000,1.0000,1.0000
94,9.36,1.0000,1.0000,1.0000
94,19.58,0.9962,0.9971,0.9976
94,28.98,0.9928,0.9945,0.9898
94,38.36,0.9893,0.9919,1.0000
94,47.73,0.9859,0.9893,0.9464
94,57.09,0.9824,0.9867,0.9620
94,66.45,0.9790,0.9840,0.9592
94,75.76,0.9755,0.9814,0.9563
94,85.17,0.9721,0.9788,0.9534
94,94.50,0.9686,0.9762,0.9505
94,103.92,0.9652,0.9736,0.9476
94,113.30,0.9617,0.9710,0.9447
94,122.66,0.9583,0.9683,0.9418
94,132.05,0.9548,0.9657,0.9389
94,141.42,0.9513,0.9631,0.9361
94,150.76,0.9479,0.9605,0.9332
94,160.08,0.9445,0.9579,0.9304
94,169.51,0.9410,0.9552,0.9276
94,178.86,0.9375,0.9526,0.9248
94,188.23,0.9341,0.9500,0.9220
94,197.56,0.9306,0.9474,0.9193
94,206.95,0.9272,0.9448,0.9166
94,216.33,0.9237,0.9422,0.9138
94,225.66,0.9203,0.9395,0.9111
94,235.01,0.9169,0.9369,0.9085
94,244.45,0.9134,0.9343,0.9059
94,253.84,0.9099,0.9317,0.9033
94,263.19,0.9065,0.9291,0.9006
94,272.58,0.9030,0.9264,0.8979
94,281.94,0.8996,0.9238,0.8964
94,291.30,0.8961,0.9212,0.8938
94,300.66,0.8927,0.9186,0.8911
94,310.02,0.8892,0.9160,0.8884
94,319.34,0.8858,0.9134,0.8857
94,328.77,0.8823,0.9107,0.8830
94,338.11,0.8789,0.9081,0.8803
94,347.50,0.8754,0.9055,0.8776
94,356.86,0.8719,0.9029,0.8749
94,366.23,0.8685,0.9003,0.8722
94,375.58,0.8651,0.8976,0.8694
94,384.94,0.8616,0.8950,0.8667
94,394.31,0.8582,0.8924,0.8639
94,403.67,0.8547,0.8898,0.8612
94,413.08,0.8512,0.8872,0.8584
94,422.44,0.8478,0.8846,0.8556
94,431.78,0.8444,0.8819,0.8528
94,441.17,0.8409,0.8793,0.8500
94,450.52,0.8375,0.8767,0.8473
94,459.88,0.8340,0.8741,0.8444
94,469.27,0.8305,0.8715,0.8416
94,478.62,0.8271,0.8689,0.8388
94,487.98,0.8236,0.8662,0.8360
94,497.39,0.8202,0.8636,0.8332
94,506.75,0.8167,0.8610,0.8304
94,516.11,0.8133,0.8584,0.8275
94,525.45,0.8098,0.8558,0.8247
94,534.83,0.8064,0.8531,0.8219
94,544.20,0.8029,0.8505,0.8191
94,553.61,0.7995,0.8479,0.8162
94,562.97,0.7960,0.8453,0.8134
94,572.33,0.7926,0.8427,0.8107
94,581.69,0.7891,0.8400,0.8079
94,591.05,0.7857,0.8374,0.8050
94,600.41,0.7822,0.8348,0.8023
94,609.78,0.7788,0.8322,0.7995
94,619.16,0.7753,0.8296,0.7975
94,628.55,0.7718,0.8269,0.7948
94,637.91,0.7684,0.8243,0.7921
94,647.22,0.7650,0.8217,0.7893
94,656.67,0.7615,0.8191,0.7865
94,666.00,0.7580,0.8165,0.7838
94,675.38,0.7546,0.8139,0.7810
94,684.72,0.7511,0.8112,0.7783
94,694.12,0.7477,0.8086,0.7755
94,703.48,0.7442,0.8060,0.7727
94,712.86,0.7408,0.8034,0.7700
94,722.22,0.7373,0.8008,0.7672
94,731.61,0.7339,0.7981,0.7645
94,740.95,0.7304,0.7955,0.7617
94,750.30,0.7270,0.7929,0.7590
94,759.70,0.7235,0.7903,0.7562
94,769.08,0.7200,0.7877,0.7535
94,778.44,0.7166,0.7850,0.7507
94,787.77,0.7132,0.7824,0.7480
94,797.12,0.7097,0.7798,0.7452
94,806.52,0.7062,0.7772,0.7425
94,815.86,0.7028,0.7746,0.7397
94,825.20,0.6993,0.7720,0.7370
94,834.64,0.6959,0.7693,0.7342
94,844.05,0.6924,0.7667,0.7314
94,853.39,0.6890,0.7641,0.7287
94,862.75,0.6855,0.7615,0.7260
94,872.14,0.6820,0.7588,0.7232
94,881.53,0.6786,0.7562,0.7205
94,890.89,0.6751,0.7536,0.7178
94,900.22,0.6717,0.7510,0.7151
94,909.59,0.6682,0.7484,0.7123
94,918.95,0.6648,0.7457,0.7096
94,928.33,0.6613,0.7431,0.7069
94,937.69,0.6579,0.7405,0.7041
94,947.06,0.6544,0.7379,0.7014
94,956.42,0.6510,0.7353,0.6987
94,965.78,0.6475,0.7327,0.6970
94,975.11,0.6441,0.7300,0.6944
94,984.56,0.6406,0.7274,0.6917
94,993.89,0.6372,0.7248,0.6890
94,1003.22,0.6337,0.7222,0.6863
94,1012.59,0.6303,0.7196,0.6837
94,1021.95,0.6268,0.7170,0.6810
94,1031.39,0.6233,0.7143,0.6783
94,1040.75,0.6199,0.7117,0.6756
94,1050.06,0.6165,0.7091,0.6729
94,1059.50,0.6130,0.7065,0.6702
94,1068.86,0.6095,0.7038,0.6675
94,1078.22,0.6061,0.7012,0.6648
94,1087.59,0.6026,0.6986,0.6621
94,1096.98,0.5992,0.6960,0.6594
94,1106.38,0.5957,0.6934,0.6567
94,1115.72,0.5923,0.6907,0.6541
94,1125.06,0.5888,0.6881,0.6514
94,1134.41,0.5854,0.6855,0.6487
94,1143.83,0.5819,0.6829,0.6460
94,1153.22,0.5784,0.6803,0.6433
94,1162.61,0.5750,0.6776,0.6406
94,1171.94,0.5715,0.6750,0.6379
94,1181.28,0.5681,0.6724,0.6352
94,1190.66,0.5647,0.6698,0.6326
94,1200.03,0.5612,0.6672,0.6298
94,1209.39,0.5577,0.6646,0.6272
94,1218.75,0.5543,0.6619,0.6245
94,1228.16,0.5508,0.6593,0.6218
94,1237.53,0.5474,0.6567,0.6191
94,1246.88,0.5439,0.6541,0.6165
94,1256.30,0.5405,0.6514,0.6138
94,1265.66,0.5370,0.6488,0.6111
94,1274.98,0.5336,0.6462,0.6085
94,1284.33,0.5301,0.6436,0.6058
94,1293.69,0.5267,0.6410,0.6031
94,1303.02,0.5233,0.6384,0.6004
94,1312.44,0.5198,0.6358,0.5978
94,1321.81,0.5163,0.6331,0.5950
94,1331.20,0.5129,0.6305,0.5924
94,1340.56,0.5094,0.6279,0.5897
94,1349.89,0.5060,0.6253,0.5871
94,1359.28,0.5025,0.6227,0.5844
94,1368.66,0.4990,0.6200,0.5818
94,1378.02,0.4956,0.6174,0.5791
94,1387.38,0.4922,0.6148,0.5765
94,1396.75,0.4887,0.6122,0.5739
94,1406.08,0.4853,0.6096,0.5713
94,1415.39,0.4818,0.6070,0.5686
94,1424.72,0.4784,0.6044,0.5660
94,1434.06,0.4750,0.6018,0.5634
94,1443.38,0.4715,0.5992,0.5609
94,1452.75,0.4681,0.5966,0.5582
94,1462.09,0.4646,0.5939,0.5556
94,1471.47,0.4612,0.5913,0.5530
94,1480.88,0.4577,0.5887,0.5504
94,1490.22,0.4543,0.5861,0.5478
94,1499.58,0.4508,0.5835,0.5452
94,1508.95,0.4474,0.5809,0.5426
94,1518.38,0.4439,0.5782,0.5400
94,1527.70,0.4405,0.5756,0.5374
94,1537.06,0.4370,0.5730,0.5349
94,1546.39,0.4336,0.5704,0.5323
94,1555.80,0.4301,0.5678,0.5296
94,1565.12,0.4267,0.5652,0.5271
94,1574.55,0.4232,0.5625,0.5245
94,1583.91,0.4198,0.5599,0.5219
94,1593.28,0.4163,0.5573,0.5193
94,1602.62,0.4129,0.5547,0.5168
94,1612.00,0.4094,0.5521,0.5142
94,1621.39,0.4060,0.5494,0.5116
94,1630.73,0.4025,0.5468,0.5090
94,1640.09,0.3991,0.5442,0.5064
94,1649.44,0.3956,0.5416,0.5039
94,1658.84,0.3922,0.5390,0.5013
94,1668.23,0.3887,0.5363,0.4987
94,1677.61,0.3852,0.5337,0.4961
94,1686.95,0.3818,0.5311,0.4936
94,1696.36,0.3783,0.5285,0.4910
94,1705.72,0.3749,0.5259,0.4883
94,1715.09,0.3714,0.5232,0.4857
94,1724.48,0.3680,0.5206,0.4831
94,1733.81,0.3645,0.5180,0.4805
94,1743.12,0.3611,0.5154,0.4779
94,1752.53,0.3576,0.5128,0.4753
94,1761.92,0.3542,0.5102,0.4727
94,1771.30,0.3507,0.5075,0.4701
94,1780.69,0.3473,0.5049,0.4674
94,1790.02,0.3438,0.5023,0.4648
94,1799.39,0.3404,0.4997,0.4622
94,1808.72,0.3369,0.4971,0.4596
94,1818.09,0.3335,0.4945,0.4570
94,1827.45,0.3300,0.4918,0.4543
94,1836.86,0.3266,0.4892,0.4517
94,1846.23,0.3231,0.4866,0.4491
94,1855.59,0.3197,0.4840,0.4464
94,1864.92,0.3162,0.4814,0.4438
94,1874.33,0.3128,0.4787,0.4412
94,1883.69,0.3093,0.4761,0.4385
94,1893.05,0.3058,0.4735,0.4359
94,1902.45,0.3024,0.4709,0.4332
94,1911.80,0.2989,0.4683,0.4306
94,1921.16,0.2955,0.4656,0.4279
94,1930.53,0.2920,0.4630,0.4253
94,1939.92,0.2886,0.4604,0.4226
94,1949.30,0.2851,0.4578,0.4199
94,1958.66,0.2817,0.4552,0.4173
94,1968.02,0.2782,0.4525,0.4146
94,1977.39,0.2748,0.4499,0.4119
94,1986.75,0.2713,0.4473,0.4093
94,1996.12,0.2678,0.4447,0.4066
94,2005.48,0.2644,0.4421,0.4039
94,2014.80,0.2610,0.4395,0.4013
94,2024.19,0.2575,0.4368,0.3986
94,2033.58,0.2540,0.4342,0.3966
94,2042.97,0.2506,0.4316,0.3940
94,2052.31,0.2471,0.4290,0.3914
94,2061.66,0.2437,0.4264,0.3887
94,2071.08,0.2402,0.4237,0.3861
94,2080.44,0.2368,0.4211,0.3834
94,2089.83,0.2333,0.4185,0.3808
94,2099.19,0.2299,0.4159,0.3781
94,2108.56,0.2264,0.4132,0.3754
94,2117.89,0.2230,0.4106,0.3728
94,2127.23,0.2195,0.4080,0.3701
94,2136.56,0.2161,0.4054,0.3674
94,2146.03,0.2126,0.4028,0.3647
94,2155.39,0.2092,0.4002,0.3621
94,2164.75,0.2057,0.3975,0.3594
94,2174.12,0.2022,0.3949,0.3567
94,2183.48,0.1988,0.3923,0.3540
94,2192.81,0.1954,0.3897,0.3513
94,2202.20,0.1919,0.3871,0.3486
94,2211.53,0.1885,0.3845,0.3459
94,2220.97,0.1850,0.3818,0.3431
94,2230.31,0.1815,0.3792,0.3403
94,2239.70,0.1781,0.3766,0.3377
94,2249.05,0.1746,0.3740,0.3349
94,2258.41,0.1712,0.3714,0.3322
94,2267.80,0.1677,0.3687,0.3294
94,2277.17,0.1643,0.3661,0.3266
94,2286.55,0.1608,0.3635,0.3238
94,2295.94,0.1574,0.3609,0.3210
94,2305.30,0.1539,0.3583,0.3183
94,2314.67,0.1505,0.3557,0.3154
94,2324.01,0.1470,0.3530,0.3127
94,2333.39,0.1436,0.3504,0.3098
94,2342.75,0.1401,0.3478,0.3070
94,2352.08,0.1367,0.3452,0.3042
94,2361.48,0.1332,0.3426,0.3013
94,2370.84,0.1298,0.3399,0.2984
94,2380.22,0.1263,0.3373,0.2865
94,2389.59,0.1229,0.3347,0.2825
94,2398.98,0.1194,0.3321,0.2791
94,2408.31,0.1160,0.3295,0.2755
94,2417.72,0.1125,0.3268,0.2720
94,2427.08,0.1090,0.3242,0.2682
94,2436.44,0.1056,0.3216,0.2646
94,2445.83,0.1021,0.3190,0.2608
94,2455.23,0.0987,0.3164,0.2571
94,2464.59,0.0952,0.3137,0.2533
94,2473.95,0.0918,0.3111,0.2493
94,2483.30,0.0883,0.3085,0.2454
94,2492.62,0.0849,0.3059,0.2414
94,2502.03,0.0814,0.3033,0.2373
94,2511.38,0.0780,0.3007,0.2331
94,2520.73,0.0745,0.2980,0.2289
94,2530.14,0.0710,0.2954,0.2245
94,2539.50,0.0676,0.2928,0.2202
94,2548.86,0.0642,0.2902,0.2157
94,2558.23,0.0607,0.2876,0.2112
94,2567.61,0.0572,0.2849,0.2065
94,2576.97,0.0538,0.2823,0.2014
94,2586.36,0.0503,0.2797,0.1969
94,2595.70,0.0469,0.2771,0.1915
94,2605.05,0.0434,0.2745,0.1867
94,2614.42,0.0400,0.2719,0.1820
94,2623.80,0.0365,0.2692,0.1770
94,2633.20,0.0331,0.2666,0.1718
94,2642.55,0.0296,0.2640,0.1665
94,2651.98,0.0262,0.2614,0.1611
94,2661.41,0.0227,0.2587,0.1552
94,2670.84,0.0192,0.2561,0.1493
94,2680.36,0.0157,0.2534,0.1429
94,2689.94,0.0122,0.2508,0.1359
94,2699.45,0.0087,0.2481,0.1279
94,2708.97,0.0052,0.2454,0.1189
94,2718.61,0.0016,0.2428,0.1080
94,2728.12,0.0000,0.2401,0.0951
94,2737.78,0.0000,0.2401,0.0855
94,2747.44,0.0000,0.2401,0.0985
94,2757.09,0.0000,0.2401,0.1083
94,2766.72,0.0000,0.2401,0.1075
94,2776.36,0.0000,0.2401,0.1139
94,2785.97,0.0000,0.2401,0.1195
94,2795.56,0.0000,0.2401,0.1243
94,2805.26,0.0000,0.2401,0.1284
94,2814.89,0.0000,0.2401,0.1322
94,2824.50,0.0000,0.2401,0.1355
94,2834.11,0.0000,0.2401,0.1383
94,2843.78,0.0000,0.2401,0.1411
94,2853.45,0.0000,0.2401,0.1436
94,2863.19,0.0000,0.2401,0.1461
94,2872.83,0.0000,0.2401,0.1483
94,2882.48,0.0000,0.2401,0.1502
94,2892.12,0.0000,0.2400,0.1521
94,2901.75,0.0000,0.2400,0.1540
94,2911.38,0.0000,0.2400,0.1556
94,2921.01,0.0000,0.2400,0.1573
94,2930.64,0.0000,0.2400,0.1589
94,2940.44,0.0000,0.2400,0.1604
94,2950.28,0.0000,0.2400,0.1619
94,2960.03,0.0000,0.2400,0.1633
94,2969.81,0.0000,0.2400,0.1647
94,2979.64,0.0000,0.2400,0.1661
94,2989.44,0.0000,0.2400,0.1673
94,2999.20,0.0000,0.2400,0.1684
94,3008.92,0.0000,0.2400,0.1696
94,3018.80,0.0000,0.2400,0.1708
94,3028.58,0.0000,0.2400,0.1719
94,3038.42,0.0000,0.2400,0.1729
94,3048.22,0.0000,0.2400,0.1740
95,0.00,1.0000,1.0000,1.0000
95,9.41,1.0000,1.0000,1.0000
95,19.50,0.9963,0.9972,0.9976
95,28.91,0.9928,0.9945,0.9897
95,38.34,0.9893,0.9919,1.0000
95,47.67,0.9858,0.9893,0.9465
95,57.06,0.9824,0.9867,0.9624
95,66.44,0.9789,0.9841,0.9595
95,75.81,0.9754,0.9814,0.9566
95,85.17,0.9720,0.9788,0.9538
95,94.51,0.9685,0.9762,0.9509
95,103.88,0.9651,0.9736,0.9480
95,113.25,0.9616,0.9710,0.9451
95,122.62,0.9581,0.9684,0.9422
95,132.03,0.9547,0.9657,0.9394
95,141.41,0.9512,0.9631,0.9365
95,150.76,0.9477,0.9605,0.9337
95,160.11,0.9443,0.9579,0.9308
95,169.44,0.9408,0.9553,0.9281
95,178.84,0.9374,0.9526,0.9253
95,188.23,0.9339,0.9500,0.9225
95,197.59,0.9304,0.9474,0.9197
95,206.97,0.9270,0.9448,0.9170
95,216.34,0.9235,0.9422,0.9143
95,225.76,0.9200,0.9395,0.9116
95,235.11,0.9165,0.9369,0.9090
95,244.48,0.9131,0.9343,0.9063
95,253.84,0.9096,0.9317,0.9037
95,263.23,0.9061,0.9291,0.9011
95,272.62,0.9027,0.9264,0.8984
95,282.03,0.8992,0.9238,0.8966
95,291.45,0.8957,0.9212,0.8940
95,300.86,0.8922,0.9185,0.8913
95,310.23,0.8888,0.9159,0.8886
95,319.56,0.8853,0.9133,0.8859
95,328.91,0.8819,0.9107,0.8832
95,338.30,0.8784,0.9081,0.8805
95,347.64,0.8749,0.9055,0.8778
95,356.98,0.8715,0.9028,0.8751
95,366.42,0.8680,0.9002,0.8724
95,375.78,0.8645,0.8976,0.8696
95,385.17,0.8611,0.8950,0.8669
95,394.55,0.8576,0.8923,0.8641
95,403.92,0.8541,0.8897,0.8613
95,413.27,0.8507,0.8871,0.8586
95,422.62,0.8472,0.8845,0.8558
95,431.98,0.8437,0.8819,0.8530
95,441.34,0.8403,0.8793,0.8502
95,450.70,0.8368,0.8766,0.8474
95,460.06,0.8334,0.8740,0.8446
95,469.47,0.8299,0.8714,0.8418
95,478.80,0.8264,0.8688,0.8390
95,488.16,0.8230,0.8662,0.8362
95,497.47,0.8195,0.8636,0.8334
95,506.83,0.8161,0.8610,0.8305
95,516.22,0.8126,0.8583,0.8277
95,525.64,0.8091,0.8557,0.8249
95,534.98,0.8056,0.8531,0.8221
95,544.42,0.8022,0.8504,0.8193
95,553.73,0.7987,0.8478,0.8165
95,563.14,0.7952,0.8452,0.8137
95,572.47,0.7918,0.8426,0.8108
95,581.83,0.7883,0.8400,0.8081
95,591.27,0.7848,0.8374,0.8052
95,600.59,0.7814,0.8347,0.8025
95,609.95,0.7779,0.8321,0.7997
95,619.33,0.7745,0.8295,0.7979
95,628.73,0.7710,0.8269,0.7952
95,638.09,0.7675,0.8243,0.7925
95,647.47,0.7641,0.8216,0.7897
95,656.78,0.7606,0.8190,0.7870
95,666.12,0.7572,0.8164,0.7842
95,675.53,0.7537,0.8138,0.7815
95,684.95,0.7502,0.8112,0.7787
95,694.31,0.7467,0.8085,0.7759
95,703.62,0.7433,0.8059,0.7732
95,712.97,0.7398,0.8033,0.7705
95,722.38,0.7364,0.8007,0.7677
95,731.72,0.7329,0.7981,0.7649
95,741.11,0.7294,0.7955,0.7621
95,750.50,0.7260,0.7928,0.7594
95,759.89,0.7225,0.7902,0.7566
95,769.25,0.7190,0.7876,0.7539
95,778.61,0.7156,0.7850,0.7511
95,787.97,0.7121,0.7824,0.7484
95,797.31,0.7087,0.7798,0.7456
95,806.72,0.7052,0.7771,0.7429
95,816.03,0.7017,0.7745,0.7401
95,825.39,0.6983,0.7719,0.7374
95,834.80,0.6948,0.7693,0.7346
95,844.14,0.6913,0.7667,0.7319
95,853.53,0.6879,0.7640,0.7291
95,862.88,0.6844,0.7614,0.7264
95,872.28,0.6809,0.7588,0.7237
95,881.66,0.6775,0.7562,0.7209
95,891.03,0.6740,0.7536,0.7182
95,900.42,0.6705,0.7509,0.7154
95,909.78,0.6671,0.7483,0.7127
95,919.16,0.6636,0.7457,0.7100
95,928.53,0.6601,0.7431,0.7073
95,937.91,0.6567,0.7405,0.7045
95,947.28,0.6532,0.7378,0.7018
95,956.62,0.6497,0.7352,0.6991
95,965.97,0.6463,0.7326,0.6977
95,975.34,0.6428,0.7300,0.6951
95,984.77,0.6393,0.7274,0.6924
95,994.12,0.6359,0.7247,0.6898
95,1003.53,0.6324,0.7221,0.6871
95,1012.86,0.6289,0.7195,0.6844
95,1022.22,0.6255,0.7169,0.6817
95,1031.59,0.6220,0.7143,0.6790
95,1040.92,0.6186,0.7117,0.6764
95,1050.22,0.6151,0.7091,0.6737
95,1059.64,0.6116,0.7064,0.6710
95,1069.03,0.6082,0.7038,0.6683
95,1078.39,0.6047,0.7012,0.6656
95,1087.75,0.6012,0.6986,0.6629
95,1097.11,0.5978,0.6959,0.6602
95,1106.48,0.5943,0.6933,0.6575
95,1115.86,0.5908,0.6907,0.6548
95,1125.27,0.5874,0.6881,0.6521
95,1134.64,0.5839,0.6855,0.6494
95,1143.98,0.5804,0.6828,0.6468
95,1153.34,0.5770,0.6802,0.6441
95,1162.70,0.5735,0.6776,0.6414
